frame_id,x,y,w,h,center_x,center_y,score,detected,predicted,used_for_trajectory,template_id
194,525,478,20,33,535,494,0.0,0,0,0,2
195,525,478,20,33,535,494,0.0,0,0,0,2
196,525,478,20,33,535,494,0.0,0,0,0,2
197,525,478,20,33,535,494,0.0,0,0,0,2
198,525,478,20,33,535,494,0.0,0,0,0,1
199,525,478,20,33,535,494,0.0,0,0,0,1
200,525,478,20,33,535,494,0.0,0,0,0,1
201,525,478,20,33,535,494,0.0,0,0,0,1
202,525,478,20,33,535,494,0.0,0,0,0,1
203,525,478,20,33,535,494,0.0,0,0,0,1
204,525,478,20,33,535,494,0.0,0,0,0,1
205,525,478,20,33,535,494,0.0,0,0,0,1
206,525,478,20,33,535,494,0.0,0,0,0,1
207,525,478,20,33,535,494,0.0,0,0,0,1
208,525,478,20,33,535,494,0.0,0,0,0,1
209,525,478,20,33,535,494,0.0,0,0,0,1
210,525,478,20,33,535,494,0.0,0,0,0,1
211,525,478,20,33,535,494,0.0,0,0,0,2
212,525,478,20,33,535,494,0.0,0,0,0,2
213,525,478,20,33,535,494,0.0,0,0,0,2
214,525,478,20,33,535,494,0.0,0,0,0,2
215,525,478,20,33,535,494,0.0,0,0,0,2
216,525,478,20,33,535,494,0.0,0,0,0,2
217,525,478,20,33,535,494,0.0,0,0,0,2
218,525,478,20,33,535,494,0.0,0,0,0,2
219,525,478,20,33,535,494,0.0,0,0,0,2
220,525,478,20,33,535,494,0.0,0,0,0,2
221,525,478,20,33,535,494,0.0,0,0,0,1
222,525,478,20,33,535,494,0.0,0,0,0,1
223,525,478,20,33,535,494,0.0,0,0,0,2
224,525,478,20,33,535,494,0.0,0,0,0,2
225,525,478,20,33,535,494,0.0,0,0,0,2
226,525,478,20,33,535,494,0.0,0,0,0,2
227,525,478,20,33,535,494,0.0,0,0,0,2
228,525,478,20,33,535,494,0.0,0,0,0,2
229,525,478,20,33,535,494,0.0,0,0,0,2
230,525,478,20,33,535,494,0.0,0,0,0,1
231,525,478,20,33,535,494,0.0,0,0,0,1
232,525,478,20,33,535,494,0.0,0,0,0,2
233,525,478,20,33,535,494,0.0,0,0,0,2
234,525,478,20,33,535,494,0.0,0,0,0,2
235,525,478,20,33,535,494,0.0,0,0,0,2
236,525,478,20,33,535,494,0.0,0,0,0,2
237,525,478,20,33,535,494,0.0,0,0,0,2
238,525,478,20,33,535,494,0.0,0,0,0,1
239,525,478,20,33,535,494,0.0,0,0,0,1
240,525,478,20,33,535,494,0.0,0,0,0,1
241,525,478,20,33,535,494,0.0,0,0,0,1
242,525,478,20,33,535,494,0.0,0,0,0,1
243,525,478,20,33,535,494,0.0,0,0,0,1
244,525,478,20,33,535,494,0.0,0,0,0,1
245,525,478,20,33,535,494,0.0,0,0,0,2
246,525,478,20,33,535,494,0.0,0,0,0,2
247,525,478,20,33,535,494,0.0,0,0,0,2
248,525,478,20,33,535,494,0.0,0,0,0,2
249,525,478,20,33,535,494,0.0,0,0,0,2
250,525,478,20,33,535,494,0.0,0,0,0,2
251,525,478,20,33,535,494,0.0,0,0,0,2
252,525,478,20,33,535,494,0.0,0,0,0,2
253,525,478,20,33,535,494,0.0,0,0,0,2
254,525,478,20,33,535,494,0.0,0,0,0,2
255,525,478,20,33,535,494,0.0,0,0,0,2
256,525,478,20,33,535,494,0.0,0,0,0,2
257,525,478,20,33,535,494,0.0,0,0,0,2
258,525,478,20,33,535,494,0.0,0,0,0,2
259,525,478,20,33,535,494,0.0,0,0,0,2
260,525,478,20,33,535,494,0.0,0,0,0,2
261,525,478,20,33,535,494,0.0,0,0,0,2
262,525,478,20,33,535,494,0.0,0,0,0,2
263,525,478,20,33,535,494,0.0,0,0,0,2
264,525,478,20,33,535,494,0.0,0,0,0,2
265,525,478,20,33,535,494,0.0,0,0,0,2
266,525,478,20,33,535,494,0.0,0,0,0,2
267,525,478,20,33,535,494,0.0,0,0,0,1
268,525,478,20,33,535,494,0.0,0,0,0,2
269,525,478,20,33,535,494,0.0,0,0,0,1
270,525,478,20,33,535,494,0.0,0,0,0,1
271,525,478,20,33,535,494,0.0,0,0,0,1
272,525,478,20,33,535,494,0.0,0,0,0,1
273,525,478,20,33,535,494,0.0,0,0,0,1
274,525,478,20,33,535,494,0.0,0,0,0,1
275,525,478,20,33,535,494,0.0,0,0,0,1
276,525,478,20,33,535,494,0.0,0,0,0,1
277,525,478,20,33,535,494,0.0,0,0,0,2
278,525,478,20,33,535,494,0.0,0,0,0,2
279,525,478,20,33,535,494,0.0,0,0,0,2
280,525,478,20,33,535,494,0.0,0,0,0,2
281,525,478,20,33,535,494,0.0,0,0,0,2
282,525,478,20,33,535,494,0.0,0,0,0,2
283,525,478,20,33,535,494,0.0,0,0,0,2
