frame_id,x,y,w,h,center_x,center_y,score,detected,predicted,used_for_trajectory,template_id
89,224,162,11,9,228,167,0.49201642441829185,1,0,1,2
90,221,162,11,9,226,166,0.0,0,1,1,-1
91,219,162,11,9,224,166,0.0,0,1,1,-1
92,217,161,11,9,222,165,0.0,0,1,1,-1
93,215,161,11,9,220,165,0.0,0,1,1,-1
94,213,160,11,9,218,164,0.0,0,1,1,-1
95,211,160,11,9,216,164,0.0,0,1,1,-1
96,209,160,11,9,214,164,0.0,0,1,1,-1
97,205,160,11,9,210,164,0.0,0,1,1,-1
98,201,160,11,9,206,164,0.0,0,1,1,-1
99,196,160,11,9,201,164,0.0,0,1,1,-1
100,190,160,11,9,195,164,0.0,0,1,1,-1
101,184,160,11,9,189,164,0.0,0,1,1,-1
102,179,160,11,9,184,164,0.0,0,1,1,-1
103,173,161,11,9,178,165,0.0,0,1,1,-1
104,168,161,11,9,173,165,0.0,0,1,1,-1
105,164,161,11,9,169,165,0.0,0,1,1,-1
106,164,161,11,9,169,165,-1.0,0,0,0,-1
107,164,161,11,9,169,165,-1.0,0,0,0,-1
108,164,161,11,9,169,165,-1.0,0,0,0,-1
109,164,161,11,9,169,165,-1.0,0,0,0,-1
110,164,161,11,9,169,165,-1.0,0,0,0,-1
111,164,161,11,9,169,165,-1.0,0,0,0,-1
112,164,161,11,9,169,165,-1.0,0,0,0,-1
113,164,161,11,9,169,165,-1.0,0,0,0,-1
114,164,161,11,9,169,165,-1.0,0,0,0,-1
115,164,161,11,9,169,165,-1.0,0,0,0,-1
116,164,161,11,9,169,165,-1.0,0,0,0,-1
117,164,161,11,9,169,165,-1.0,0,0,0,-1
118,164,161,11,9,169,165,-1.0,0,0,0,-1
119,164,161,11,9,169,165,-1.0,0,0,0,-1
120,164,161,11,9,169,165,-1.0,0,0,0,-1
121,164,161,11,9,169,165,-1.0,0,0,0,-1
122,164,161,11,9,169,165,-1.0,0,0,0,-1
123,164,161,11,9,169,165,-1.0,0,0,0,-1
124,164,161,11,9,169,165,-1.0,0,0,0,-1
125,164,161,11,9,169,165,-1.0,0,0,0,-1
126,164,161,11,9,169,165,-1.0,0,0,0,-1
127,164,161,11,9,169,165,-1.0,0,0,0,-1
128,164,161,11,9,169,165,-1.0,0,0,0,-1
129,164,161,11,9,169,165,-1.0,0,0,0,-1
130,164,161,11,9,169,165,-1.0,0,0,0,-1
131,164,161,11,9,169,165,-1.0,0,0,0,-1
132,164,161,11,9,169,165,-1.0,0,0,0,-1
133,164,161,11,9,169,165,-1.0,0,0,0,-1
134,164,161,11,9,169,165,-1.0,0,0,0,-1
135,164,161,11,9,169,165,-1.0,0,0,0,-1
136,164,161,11,9,169,165,-1.0,0,0,0,-1
137,164,161,11,9,169,165,-1.0,0,0,0,-1
138,164,161,11,9,169,165,-1.0,0,0,0,-1
139,164,161,11,9,169,165,-1.0,0,0,0,-1
140,164,161,11,9,169,165,-1.0,0,0,0,-1
141,164,161,11,9,169,165,-1.0,0,0,0,-1
142,164,161,11,9,169,165,-1.0,0,0,0,-1
143,164,161,11,9,169,165,-1.0,0,0,0,-1
144,164,161,11,9,169,165,-1.0,0,0,0,-1
145,164,161,11,9,169,165,-1.0,0,0,0,-1
146,164,161,11,9,169,165,-1.0,0,0,0,-1
147,164,161,11,9,169,165,-1.0,0,0,0,-1
148,164,161,11,9,169,165,-1.0,0,0,0,-1
149,164,161,11,9,169,165,-1.0,0,0,0,-1
150,164,161,11,9,169,165,-1.0,0,0,0,-1
151,164,161,11,9,169,165,-1.0,0,0,0,-1
152,164,161,11,9,169,165,-1.0,0,0,0,-1
153,164,161,11,9,169,165,-1.0,0,0,0,-1
154,164,161,11,9,169,165,-1.0,0,0,0,-1
155,164,161,11,9,169,165,-1.0,0,0,0,-1
156,164,161,11,9,169,165,-1.0,0,0,0,-1
157,164,161,11,9,169,165,-1.0,0,0,0,-1
158,164,161,11,9,169,165,-1.0,0,0,0,-1
159,164,161,11,9,169,165,-1.0,0,0,0,-1
160,164,161,11,9,169,165,-1.0,0,0,0,-1
161,164,161,11,9,169,165,-1.0,0,0,0,-1
162,164,161,11,9,169,165,-1.0,0,0,0,-1
163,164,161,11,9,169,165,-1.0,0,0,0,-1
164,164,161,11,9,169,165,-1.0,0,0,0,-1
165,164,161,11,9,169,165,-1.0,0,0,0,-1
166,164,161,11,9,169,165,-1.0,0,0,0,-1
167,164,161,11,9,169,165,-1.0,0,0,0,-1
168,164,161,11,9,169,165,-1.0,0,0,0,-1
169,164,161,11,9,169,165,-1.0,0,0,0,-1
170,164,161,11,9,169,165,-1.0,0,0,0,-1
171,164,161,11,9,169,165,-1.0,0,0,0,-1
172,164,161,11,9,169,165,-1.0,0,0,0,-1
173,164,161,11,9,169,165,-1.0,0,0,0,-1
174,164,161,11,9,169,165,-1.0,0,0,0,-1
175,164,161,11,9,169,165,-1.0,0,0,0,-1
176,164,161,11,9,169,165,-1.0,0,0,0,-1
177,164,161,11,9,169,165,-1.0,0,0,0,-1
178,164,161,11,9,169,165,-1.0,0,0,0,-1
179,164,161,11,9,169,165,-1.0,0,0,0,-1
180,164,161,11,9,169,165,-1.0,0,0,0,-1
181,164,161,11,9,169,165,-1.0,0,0,0,-1
182,164,161,11,9,169,165,-1.0,0,0,0,-1
183,164,161,11,9,169,165,-1.0,0,0,0,-1
184,164,161,11,9,169,165,-1.0,0,0,0,-1
185,164,161,11,9,169,165,-1.0,0,0,0,-1
186,164,161,11,9,169,165,-1.0,0,0,0,-1
187,164,161,11,9,169,165,-1.0,0,0,0,-1
188,164,161,11,9,169,165,-1.0,0,0,0,-1
189,164,161,11,9,169,165,-1.0,0,0,0,-1
